lang,N,degenerate,f1_nemo_baseline,fp_nemo_baseline,f1_nemo_floor21,fp_nemo_floor21,f1_nemo_gated,fp_nemo_gated,support
amh_Ethi,100000,False,0.9525105079665049,2386,0.953160468313956,2422,0.9585281741897447,2566,61911
ami_Latn,87543,False,0.9961389961389963,60,0.9961398477997133,62,0.9961398477997133,62,9040
amk_Latn,17696,False,0.984776902887139,25,0.9894514767932489,16,0.9957537154989384,4,942
amm_Latn,24436,False,0.9898039215686275,13,0.9890282131661442,14,0.9890282131661442,14,631
amn_Latn,37915,False,0.9954140814674939,17,0.9954116059379218,16,0.9954116059379218,16,1845
amp_Latn,30724,False,0.9888535031847134,14,0.9880668257756563,15,0.9880668257756563,15,621
amr_Latn,23701,False,0.9952305246422893,6,0.9968152866242038,4,0.9968152866242038,4,626
amu_Latn,17900,False,0.9975076156189422,2,0.9975076156189422,2,0.9977839335180055,1,1808
amx_Latn,1656,False,0.8549618320610688,19,0.9824561403508771,2,0.9824561403508771,2,56
ang_Latn,490,False,0.012880562060889932,1685,0.32352941176470584,45,0.6285714285714286,12,12
anm_Latn,30734,False,0.993581514762516,22,0.9931012353601797,24,0.9931012353601797,24,3114
ann_Latn,22124,False,0.9962790697674418,8,0.9967426710097721,7,0.9967426710097721,7,1071
anp_Deva,4499,False,0.014185639229422066,22399,0.01551433389544688,20315,0.024112933994658525,12668,279
anv_Latn,17797,False,0.9994672349493873,1,0.9994672349493873,1,0.9984,1,938
any_Latn,11974,False,0.9982316534040672,1,0.9982316534040672,1,0.9964570416297609,1,1132
aoi_Latn,3242,False,0.9801324503311257,9,0.9888641425389755,5,0.9932885906040269,3,222
aoj_Latn,55040,False,0.9987652143235138,3,0.9985890652557319,4,0.9985890652557319,4,2835
aom_Latn,17715,False,0.9979172865218684,6,0.9985114617445667,4,0.9994040524433849,1,1678
aoz_Latn,13501,False,0.9809160305343512,48,0.9865539761813291,32,0.9953416149068322,7,1287
apb_Latn,10888,False,0.9961127308066083,7,0.9965969859017987,6,0.9985387238188017,2,1026
apc_Arab,79058,False,0.7507028515692238,2657,0.7503010148500661,2668,0.7503010148500661,2668,8230
ape_Latn,59332,False,0.9954273654590221,12,0.9950773558368495,13,0.9950773558368495,13,1416
apn_Latn,16297,False,0.9982046678635548,3,0.9988023952095809,2,0.9988023952095809,2,834
apr_Latn,24377,False,0.9960159362549801,5,0.9960159362549801,5,0.9960159362549801,5,625
apt_Latn,11049,False,0.9902097902097903,19,0.9929873772791025,13,0.9957726632221701,5,1064
apu_Latn,11186,False,0.9923150816522575,5,0.9923076923076923,4,0.9932562620423891,1,1044
apw_Latn,11058,False,0.9965736661771905,7,0.9980392156862744,4,0.9985286905345757,3,1018
apy_Latn,36974,False,0.9963476990504018,13,0.9964963503649635,15,0.9964963503649635,15,3422
apz_Latn,24230,False,0.9987538940809968,4,0.9984418822062947,4,0.9984418822062947,4,1603
aqz_Latn,271,False,0.05714285714285715,29,0.33333333333333337,0,0.33333333333333337,0,5
arb_Arab,100000,False,0.9628397115917914,1392,0.9635735228442166,1441,0.9637175442853676,1495,639083
arb_Latn,847,False,0.035168195718654434,1262,0.178988326848249,211,0.7301587301587301,17,23
arc_Syrc,410,True,0.0,3,0.0,0,0.0,0,12
are_Latn,6673,False,0.9966101694915255,3,0.9940828402366865,6,0.9957519116397621,2,589
arg_Latn,25914,False,0.6285432585654425,2950,0.6274121721919842,2934,0.6274121721919842,2934,2614
arl_Latn,24447,False,0.9946442234123948,6,0.9946442234123948,6,0.9946442234123948,6,651
arn_Latn,100000,False,0.9895524495270367,11,0.9895903172306716,14,0.9892761394101877,23,14303
arp_Latn,1963,False,0.9411764705882353,12,0.9896907216494846,2,0.9948186528497409,1,96
arq_Arab,2712,False,0.38316400580551524,398,0.4483362521891418,284,0.5387931034482759,180,159
arr_Latn,572,False,0.11965811965811966,97,0.6363636363636364,2,0.7000000000000001,0,13
ars_Arab,18539,False,0.10664778655537338,23545,0.10873447057482619,23030,0.10873447057482619,23030,1860
ary_Arab,100000,False,0.7279602930749232,7045,0.7250247795920496,7266,0.7193569993302077,7682,17174
arz_Arab,100000,False,0.5327393006615364,15176,0.5318729948003097,15748,0.5309141539398686,16336,17428
asg_Latn,17719,False,0.9948506694129763,8,0.9948506694129763,8,0.9958762886597937,6,968
asm_Beng,100000,False,0.9935413992297818,105,0.9934627416379241,113,0.9933249143063323,126,24984
asm_Latn,455,False,0.06160164271047228,456,0.5416666666666666,19,0.8125,3,16
aso_Latn,23837,False,0.998109640831758,5,0.998109640831758,5,0.998109640831758,5,1585
ast_Latn,100000,False,0.9675186085774659,4877,0.9641113436053517,5663,0.9613048120466846,6383,92359
ata_Latn,27005,False,0.9978621058257617,5,0.9978621058257617,5,0.9978621058257617,5,1870
atb_Latn,25098,False,0.9931439764936337,5,0.9936368086147822,5,0.9936368086147822,5,1023
atd_Latn,17597,False,0.9919354838709677,16,0.9929364278506558,14,0.9979716024340771,4,984
atg_Latn,17802,False,0.9799375835934017,43,0.9847670250896057,32,0.9923250564334085,15,1101
ati_Latn,10154,False,0.9645390070921985,27,0.968236582694414,20,0.9783933518005541,0,922
atj_Latn,1662,False,0.6242774566473989,63,0.7210884353741498,38,0.9059829059829059,8,56
atq_Latn,6661,False,0.9619377162629758,43,0.9753954305799649,26,0.9919571045576409,7,557
